time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,true_speed,true_heading,true_x,true_y,true_accel_x_vehicle,true_accel_y_vehicle,true_accel_x_world,true_accel_y_world,true_accel_z_world,true_yaw_rate,gnss_x,gnss_y
0.0,6.526375941814957,0.16887927239581862,7.802148222393146,0.01658712250810118,0.004963892095501743,0.014471105763967266,0.0,0.0,0.0,0.0,1.2,0.0,1.2,0.0,0.0,0.0,3.8243443022929857,-0.9471908449350744
0.1,6.138114845453082,0.22496226985471213,7.693126158080366,-0.0022376460077357806,0.030186691356342325,0.010118777165333308,0.12,0.0,0.018000000000000002,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
0.2,6.199688952330453,-0.10546483778129642,7.623946250306336,0.002532578745833075,0.005984278942160792,0.004985603576103834,0.24,0.0,0.048,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
0.30000000000000004,5.940435173823513,0.17597473212964626,7.639820984406176,-0.006493952968586342,0.006420429407666631,0.01693041849924166,0.36,0.0,0.09,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
0.4,6.203426534486411,-0.13638965366819245,7.55960249146865,-0.012320137779050345,-0.006715193327066135,0.005359918097209244,0.48,0.0,0.14400000000000002,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
0.5,6.432523683510027,-0.2268394057693308,7.663866689105722,-0.005992985234231724,0.007117000853815905,0.025484447676080962,0.6,0.0,0.21000000000000002,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
0.6000000000000001,6.20649909915483,0.037646975901790815,7.860633512925145,-0.007855477055018302,0.0009143814914241216,0.02454629582231309,0.72,0.0,0.28800000000000003,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
0.7000000000000001,6.365136468996209,-0.08334235244083675,7.549373876145485,-0.001693067965445213,-0.002419255306479721,0.01912243291701636,0.84,0.0,0.37800000000000006,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
0.8,6.408770930291595,0.05440766331163487,7.268026776389058,-0.008856169605186783,0.010054695681433605,0.005107078673551853,0.96,0.0,0.4800000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
0.9,6.337784346107449,0.13931256094213448,7.647819735846041,-0.012913006573400315,0.014400090923832024,-0.00647451723610535,1.08,0.0,0.5940000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
1.0,6.232507828748426,0.07714396162250571,7.793027158611246,0.0032965586725783157,-0.02098829330544868,-0.011082260990996582,1.2000000000000002,0.0,0.7200000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,5.81743038979704,-1.6120737531035723
1.1,6.790450137595695,-0.05678510240657454,7.612824255366208,-0.006963109905160761,-0.010372625599159066,-5.641320893551988e-06,1.3200000000000003,0.0,0.8580000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
1.2000000000000002,5.996090398945745,0.24651509186755963,7.703955711522378,-0.011163989252093226,0.022278726057096326,0.0074997547944674284,1.4400000000000004,0.0,1.0080000000000002,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
1.3,6.172550887485198,0.20584311952432455,7.407779445628521,0.006369775090507535,-0.015153477645827597,0.014825952941160162,1.5600000000000005,0.0,1.1700000000000004,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
1.4000000000000001,6.396464543898714,-0.05579592929625109,7.876457763016515,0.015154953483694528,0.0020107634870976665,-0.00606525990710087,1.6800000000000006,0.0,1.3440000000000005,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
1.5,6.381348694420665,0.18224890157942797,7.625742411538796,0.00814754644351842,-0.007215487143342292,0.011258057515221975,1.8000000000000007,0.0,1.5300000000000007,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
1.6,6.116582055405502,0.20650368007649023,7.845591622126886,0.013472768234500443,0.01473622389029729,0.013476083589792286,1.9200000000000008,0.0,1.7280000000000009,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
1.7000000000000002,6.157020690860349,-0.16199145469809656,7.726961620595037,0.014740398502698324,0.0024721172313125006,-0.003811942912498468,2.040000000000001,0.0,1.938000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
1.8,6.268905139343711,0.0651546462062772,7.495900142937327,-0.007714183260169197,0.0025563308209123666,0.003391472514767201,2.160000000000001,0.0,2.160000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
1.9000000000000001,6.440116455817882,-0.15769440431988438,7.865688677552739,-0.0036003786446938035,-0.006387224390905809,0.01724227701158159,2.280000000000001,0.0,2.394000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
2.0,6.24207173711608,0.02043297530019246,7.617020939956738,0.01208102292437118,0.0014089041768573416,0.009431102267990706,2.4000000000000012,0.0,2.640000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,4.182165228162694,-2.135168581970704
2.1,5.950264606905424,-0.208343584757736,7.449501484100171,0.008073037445278474,-0.014869458314324688,0.018982614755525616,2.5200000000000014,0.0,2.898000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
2.2,6.194050972801476,0.028680509702952873,7.571667671602385,0.005283556636824758,0.005152591566140219,0.00368503907058576,2.6400000000000015,0.0,3.168000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
2.3000000000000003,6.222261347420141,0.12137264754031454,7.799252770769886,-0.0019122917488999054,0.004840765976929361,0.0029713832709541525,2.7600000000000016,0.0,3.450000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
2.4000000000000004,6.290992205748424,-0.13647261291844182,7.530291062137472,-0.0005168416031249769,-0.001767051749479169,0.015889368108507825,2.8800000000000017,0.0,3.744000000000001,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
2.5,6.428731546279185,-0.2324857165932596,7.4408627394227915,0.008065828983875124,0.005003820321822829,0.005377936751548299,3.0000000000000018,0.0,4.050000000000002,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
2.6,6.281252507975679,0.09366705825766666,7.579038250584994,0.00794328944344707,0.009334077960213849,-0.009103202236080401,3.120000000000002,0.0,4.368000000000002,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
2.7,6.24269025965006,0.0647382894215967,7.509141920396935,-0.0010968420574476842,0.007432745657725337,0.012162168962919565,3.240000000000002,0.0,4.698000000000002,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
2.8000000000000003,6.126051829763185,0.20540549283008025,7.761477671729871,-0.0027795152100710814,-0.018033829416758552,0.006067169296398617,3.360000000000002,0.0,5.040000000000003,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
2.9000000000000004,6.360616617836812,-0.16050984936666646,7.600723251749736,-0.00792577826667962,0.016878673274086705,-0.00028362481453005333,3.480000000000002,0.0,5.394000000000003,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
3.0,6.316446841659998,-0.08257613827131563,7.715448953586687,-0.007448983903995446,0.011392598258459438,0.026244923644995158,3.6000000000000023,0.0,5.760000000000003,0.0,1.2,0.0,1.2,0.0,0.0,0.0,11.7069326825373,0.7857150072066832
3.1,6.566868571394176,-0.07562898886723388,7.6089128620565525,-0.015050504348398554,-0.01871603124562332,0.012920752305287346,3.7200000000000024,0.0,6.1380000000000035,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
3.2,6.274138331195487,-0.04358910146304265,7.666885710955581,-0.0007375790949617135,-0.001859629882929736,0.027409106018027013,3.8400000000000025,0.0,6.528000000000004,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
3.3000000000000003,6.215792714677118,0.07184138220199462,7.63379053204353,0.0131432511053399,0.008862608410152923,0.011335349486264589,3.9600000000000026,0.0,6.930000000000004,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
3.4000000000000004,6.467412617700153,0.1668754881806352,7.615486960882052,0.022907107830102948,0.012682940924179226,-0.01241843850334849,4.080000000000003,0.0,7.344000000000005,0.0,1.2,0.0,1.2,0.0,0.0,0.0,,
