time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,true_speed,true_heading,true_x,true_y,true_accel_x_vehicle,true_accel_y_vehicle,true_accel_x_world,true_accel_y_world,true_accel_z_world,true_yaw_rate,gnss_x,gnss_y
0.0,4.828387043061258,-0.13859776263745005,8.778462154001963,0.021845706991344225,0.005512310381726757,0.06503397949214702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,-1.2338105125183054,-0.2558444536378829
0.1,4.603434320735316,-0.16604227890393797,8.620468354446047,0.023837427527485903,0.0019473407843839526,0.049373444384000986,0.0,0.005719389994127293,-0.012285679112535293,-7.026735637067735e-05,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
0.2,4.541857214500868,0.03682922716866312,8.948006456624663,0.02580825222529395,0.0080360165685844,0.04925623428235317,0.0,0.011438779988254585,-0.024570755400378022,-0.00021079977057315738,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
0.30000000000000004,4.5129670214652355,-0.210561023634652,8.699182240871467,0.009739737095123269,0.004041053984001372,0.04288028109308241,0.0,0.017158169982381878,-0.03685482700231006,-0.00042159264560487906,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
0.4,4.736917030292579,-0.28574139266053233,8.756328810514026,0.014885100214366233,0.0012628180490824325,0.048854679147057295,0.0,0.02287755997650917,-0.04913749208997789,-0.000702639086149969,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
0.5,4.136555173390064,0.18839638111766513,8.770735143453857,0.024602402160622743,-0.006286150767785001,0.0601423707624497,0.0,0.028596949970636464,-0.061418348881036956,-0.0010539298988047965,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
0.6000000000000001,4.400050495315951,-0.12823178464984558,8.40516985876677,0.02139835834497362,-0.0035056478033900886,0.055928029208393036,0.0,0.034316339964763756,-0.0736969956522945,-0.001475453592378702,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
0.7000000000000001,4.365659250640946,-0.02951677563849049,8.64225610731017,0.03753718644999661,-0.0002137844975343393,0.04548444574192035,0.0,0.04003572995889105,-0.08597303075285043,-0.0019671963782698886,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
0.8,4.593487645598215,-0.0717319647600128,8.701911181086148,0.01861450148214619,0.009469065875169448,0.051124902255309614,0.0,0.04575511995301834,-0.09824605261723592,-0.0025291421709164675,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
0.9,4.620821383447497,0.025577904127816877,8.657104512410026,0.022596127033853705,-0.01811082239152538,0.05814073195019178,0.0,0.051474509947145634,-0.11051565977854907,-0.0031612725883226364,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
1.0,4.419225147456684,0.1313164000373313,8.510767314966863,0.010146718040537881,0.0006987829347293111,0.03200148365927344,0.0,0.05719389994127293,-0.12278145088158753,-0.0038635669526599793,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,4.123407085405871,-1.6168567550218012
1.1,4.519322566587663,0.06033503778407543,8.370933433175498,0.018447479421443858,0.004330668326979783,0.063801195269376,0.0,0.06291328993540021,-0.13504302469597723,-0.0046360022909438655,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
1.2000000000000002,4.682576555092301,0.06275896889967995,8.727803357889,0.03883187410658352,0.013998280926889406,0.04306198705724816,0.0,0.06863267992952751,-0.14729998012929732,-0.005478553335784929,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
1.3,4.4455965298916515,0.24909733487948438,8.738416370479268,0.02790961307770898,0.010217920102686377,0.06494553635862914,0.0,0.07435206992365481,-0.15955191624020026,-0.006391192526215596,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
1.4000000000000001,4.7513246500978585,-0.33960385106980245,8.766840044386015,0.024241335730347202,-0.016084999414701658,0.06708093945168854,0.0,0.08007145991778211,-0.1717984322515273,-0.007373890008591639,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
1.5,4.282137318038615,0.1058273994827261,8.557412020384156,0.0241939707661408,0.013513082240197625,0.06446663943713422,0.0,0.08579084991190941,-0.1840391275634183,-0.008426613637568735,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
1.6,4.453485283543153,-0.20081810563552283,8.3772209062281,0.04096006987256656,0.001599710322266389,0.07247629794884056,0.0,0.09151023990603671,-0.19627360176641606,-0.009549328977153979,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
1.7000000000000002,4.673587614299293,-0.22188591765622168,8.764563277299958,0.022707903341527565,-0.005684929694489296,0.04589718756940794,0.0,0.09722962990016401,-0.20850145465456404,-0.01074199930183233,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
1.8,4.441499900577421,-0.16465159913842975,8.737813783554898,-0.004395727541453811,-0.003936602070118045,0.05061260929928162,0.0,0.10294901989429131,-0.2207222862384978,-0.012004585597767955,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
1.9000000000000001,4.458469059030214,-0.12245653823766119,8.630495429382844,0.015307188258364052,-0.005471949728420535,0.06929529925183739,0.0,0.10866840988841861,-0.2329356967585291,-0.01333704656408042,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
2.0,4.6068776639326545,0.16438460014319028,8.615868000059802,0.02326621887011157,-0.01159759028662081,0.056706985564545107,0.0,0.11438779988254591,-0.24514128669772256,-0.014739338614195699,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,1.4183914315972592,0.9858460791335782
2.1,4.428625405749087,-0.047673042491556385,8.619613432906247,0.00664253527972003,0.00011814927308975998,0.050637009642283556,0.0,0.12010718987667321,-0.2573386567949645,-0.01621141587727195,0.0,0.0,0.0,0.0,0.0,0.05719389994127293,,
